用户id,用户自身标记,用户回复谁的标记,用户名,用户,性别,签名,评论,分类
4950619185,349235535,504351640,浅浅浅_-渊,保密,,这是我见过的网上冲浪强度最高，梗运用的最极致的up主了[热词系列_秀],主评论
4951874525,277941160,504351640,JuZgler,保密,,+1  契合度高还有剧情  转换丝滑不违合    远要胜过前两年流行的3分钟了解所有梗的僵硬缝合怪[热词系列_好活],子评论
4953087261,476103760,504351640,泛渚,保密,（ '▿ ' ）,雀食[热词系列_妙啊],子评论
4955166052,21886079,504351640,CSilentLove,男,,说句怀旧的话，四五年前B站可是有很多这种水平的视频[小电视_嘟嘴],子评论
4962599152,345066815,504351640,吃鲸大吃一鲸,保密,,金刚大占哥斯拉质量也高的一批,子评论
5085358689,28065440,504351640,922768丶,男,,回复 @CSilentLove :比如？,子评论
5089784602,14445690,504351640,hardlychange22,保密,,回复 @炉石饭堂 :金坷垃，红日，Are You OK，双人舞，我的故事，念诗之王,子评论
107834735552,336470053,504351640,廷根的守护者与可怜虫,男,红时不追，难时不黑，只赏其作，不问是非。,如果你也玩LOL的话，van强哥也算这档,子评论
108405129296,274158722,504351640,村口_胡师傅,男,在阿美丽卡的少年，意外觉醒华夏先祖农业血脉。,回复 @CSilentLove :现在其实也有，只是现在分区越来越多，平台越来越大，数量不变的情况下，万分之一成了千万甚至是亿分之一。,子评论
108810414112,355525461,504351640,贝吉塔--王子殿下,保密,,你可能需要去看看螳螂[doge],子评论
111226870320,511857617,504351640,IchmagJapansehr,保密,生活真的好累Ja,3分53秒是什么,子评论
112355173088,403327060,504351640,BastilleFe,男,,那是你没看过粘连科技。。。,子评论
121357593344,34829347,504351640,神楽暮茯Official,男,์,回复 @BastilleFe :那太强了,子评论
123398705824,23237333,504351640,战术喝水_,女,哪朵玫瑰没有荆棘，最好的报复是美丽，最美的盛开是反击！,[打call][打call][打call],子评论
123565823200,354182466,504351640,张者人,男,,回复 @CSilentLove : 回不去了,子评论
123896539392,439324741,504351640,可莉今天吃韭菜盒子,保密,可莉不到哦,逆天,子评论
127744234560,327390559,504351640,马甲徐,保密,可听见雷声隐隐,回复 @CSilentLove :真的一个水平嘛,子评论
129268606304,435802419,504351640,沫呀茉qc,女,zsnmdexac,回复 @hardlychange22 :双人舞这些和这个没关系吧，那种是音乐为主,子评论
131608747392,2655947,504351640,白嫖党少先队员小队长,保密,,回复 @CSilentLove :我记得以前好像有一个账号，在统计每个月的各种排名（半年？），现在好像没有了。,子评论
4949876187,57903491,504351640,墨白不可拆,保密,UID:57903491,这是疯狂动物城中国区原版本，因为介质原因无法上映，感谢up让我们[给心心]看到了最初的原版。特邀男主角@无穷小亮的科普日常 胡主任的荧幕首[热词系列_秀][藏狐][藏狐],主评论
4949925888,18988244,504351640,你干嘛哈蛤哎哟,男,,介质原因是啥原因,子评论
4949997580,177154827,504351640,SoJupiter,保密,,老bilibili番剧了,子评论
4950011466,57903491,504351640,墨白不可拆,保密,UID:57903491,回复 @吃花椒旳瞄酱 :具体就像某番停播不能播一样的介质原因[doge],子评论
4950953486,23947042,504351640,最帅哒二狗蛋,女,交大,[藏狐][藏狐]胡主任可还行,子评论
4951229705,363923524,504351640,乔鲁诺丶乔巴纳i,男,所谓觉悟，就是在漆黑的荒野上开辟出一条理当前进的光明大道。

——乔鲁诺·乔巴纳 JOJO奇妙冒险,藏狐区,子评论
4952100282,36888168,504351640,锦然_ling,女,好像也没什么特别想说的呢~,没有👴，差评[doge][doge],子评论
4952172053,107860441,504351640,三碗尊尼获加不过岗,男,,你别说，盲猜一手过两天迪士尼联系b站要求下架视频[藏狐],子评论
4952273090,301143082,504351640,间音梵,保密,,一直在找这句话。网友果然没让我失望[doge],子评论
4952489973,230442788,504351640,从前有只郑黑炭,保密,这只喵贼懒，啥都没写┑(￣Д ￣)┍,回复 @我是欧拉视力差 :下载了已经[妙啊],子评论
4952502070,230442788,504351640,从前有只郑黑炭,保密,这只喵贼懒，啥都没写┑(￣Д ￣)┍,回复 @吃花椒旳瞄酱 :我个人最早看到这个是tx视频的权游最后一集，由于介质原因[妙啊],子评论
107799638832,492405087,504351640,爱做梦的天翼,保密,,[藏狐][藏狐],子评论
107816337840,57903491,504351640,墨白不可拆,保密,UID:57903491,我说怎么突然那么多点赞，原来推送前面去了[藏狐],子评论
108940016816,1782603976,504351640,原点_N9,保密,,省流大师：[藏狐]：梗            🐰：梗,子评论
130363025680,2078226148,504351640,荒野-小萌新,保密,,[藏狐],子评论
130580648512,1536830084,504351640,我是真的老八啊啊,保密,,[藏狐][藏狐][藏狐],子评论
132825755008,1789715454,504351640,是明泽呀,男,(꒪ꇴ꒪(꒪ꇴ꒪ ;)哈?,furry震惊[辣眼睛][辣眼睛][辣眼睛][辣眼睛],子评论
133777030176,475248666,504351640,少明客,男,,介质原因太经典了,子评论
5083300410,486445583,504351640,iKF蓝牙耳机,保密,iKF-无线蓝牙耳机行业中的年轻潮牌。记得关注i总，福利多多~定时抽奖！（10w粉i总的老板女装）,原视频是怎样来着？[藏狐],主评论
5083589899,318924806,504351640,mfuns弹幕网,保密,,最惨官方,子评论
5084610376,486445583,504351640,iKF蓝牙耳机,保密,iKF-无线蓝牙耳机行业中的年轻潮牌。记得关注i总，福利多多~定时抽奖！（10w粉i总的老板女装）,哭了[大哭][大哭],子评论
